股票代码,股票简称,最新公告日期,每股收益(元),营业总收入(元),净利润(元),净资产收益率(%),同比增长(%),同比增长(%),每股净资产(元),每股经营现金流量(元),销售毛利率(%),季度环比增长(%),季度环比增长(%),利润分配,所处行业
836287,祥龙电力,2024-04-26 00:00:00,-0.08,84363707.2,-5071342.8,-10.68,-10.1045643289,66.89,0.752542930667,0.049587361667,10.7695322687,None,None,不分配不转增,None
836291,红宇股份,2024-04-24 00:00:00,0.52,151707834.4,33014833.08,38.36,-4.2166502262,21.53,1.586986868688,0.45456569142,40.1728656407,None,None,10派0.50元(含税),None
836297,瑞普电气,2024-04-29 00:00:00,0.07,1306057727.68,14139052.3,5.2,32.2076549683,-11.77,1.351394214618,-0.259934773427,9.966648626,None,None,不分配不转增,None
836300,实为信息,2024-04-29 00:00:00,-0.0648,31604991.41,-904163.85,-3.25,5.0993673903,-170.37,1.961331145415,0.400814516476,26.6887159708,None,None,不分配不转增,None
836303,嘉钢股份,2024-04-22 00:00:00,0.1151,254482712.06,3453783.94,5.07,-18.3141569318,-4.39,2.328727190333,0.289832217333,4.5746489912,None,None,不分配不转增,None
836305,光跃科技,2024-04-17 00:00:00,0.12,102657241.97,5543844.27,3.86,11.1605075952,260.51,3.047093374556,-0.010433897838,27.6831985008,None,None,不分配不转增,None
836312,集美新材,2024-04-29 00:00:00,1.05,263529540.63,56002847.85,26.92,15.2579482666,-7.01,4.454435232846,0.758321880952,39.164439502,None,None,不分配不转增,None
836314,三联环保,2024-04-26 00:00:00,0.0513,42114229.13,2243158.97,4.29,-18.1442109723,85.29,0.940410852942,0.069136439144,43.8494405845,None,None,不分配不转增,None
836315,城市药业,2024-04-11 00:00:00,0.29,281687590.59,30535910.54,15.33,30.9835833361,34.71,1.961637008093,0.503698875442,19.7121410474,None,None,不分配不转增,None
836316,ST松兴,2024-04-26 00:00:00,-0.61,22048573.06,-30618159.29,-178.63,-79.0490926996,-2713.63,0.0366234328,-0.1530808196,-12.5206176041,None,None,不分配不转增,None
836318,沃土生物,2024-04-17 00:00:00,-0.15,60400664.59,-4379483.21,-23.39,-1.0435831515,-45.89,0.551054842368,0.155728470191,39.0353892131,None,None,不分配不转增,None
836319,通网技术,2024-04-12 00:00:00,0.014,9122962.07,719137.34,3.62,-4.1753664804,-7,0.4046347072,-0.0921056712,46.4492577902,None,None,不分配不转增,None
836321,天合牧科,2024-04-29 00:00:00,-0.37,29974930.16,-20198921.33,-35.26,-39.6384513065,43.17,0.868422652741,-0.138583171219,-40.6933251383,None,None,不分配不转增,None
836325,中检测试,2024-04-23 00:00:00,0.29,172603661.65,14624817.01,10.02,26.348399913,768.58,3.0296738808,0.904581184,44.5301933431,None,None,10派0.60元(含税),None
836329,宝坤新材,2024-04-18 00:00:00,-0.14,9763149.18,-4502940.08,-51.99,-48.4126934526,26.37,0.203504127246,0.020732696679,-3.2480549478,None,None,不分配不转增,None
836331,优晟股份,2024-04-26 00:00:00,-0.06,19109680.94,-1412746.64,-51.44,1490.6568682676,-45.86,0.108032060799,-0.010449214301,6.3559992645,68.359,-2544.6606,不分配不转增,None
836332,ST千年传,2024-04-29 00:00:00,-1.72,1012264.13,-8586663.9,None,-86.0848141291,-749.59,-1.105300578,-0.601539142,20.3364768047,None,None,不分配不转增,None
836333,像素软件,2024-04-12 00:00:00,-0.37,222299032.52,-11167410.69,-2.8,-9.157834684,-131.4346622681,12.987774444667,1.289383385667,29.100500554,None,None,不分配不转增,None
836337,生兴防治,2024-04-25 00:00:00,-0.58,40119740.69,-3361485.97,-12.59,-33.270436682,-381.16,4.345968807292,-0.186950717014,32.2074944598,None,None,不分配不转增,None
836339,麦广互娱,2024-04-25 00:00:00,-0.23,31931.37,-4891755.82,-14.06,-97.4399596889,-29.84,1.544879033937,0.221589659963,None,None,None,不分配不转增,None
836342,正科医药,2024-04-25 00:00:00,0.34,177617692.27,24864516.31,21.19,-0.2863829357,-30.02,1.728405006853,0.537088268318,65.0747646323,None,None,不分配不转增,None
836344,隆海生物,2024-04-18 00:00:00,-0.15,124374745.53,-9412808.65,-10.44,-43.4219785045,-251.7385482026,1.356742041429,-0.119679618254,1.1703629976,None,None,不分配不转增,None
836346,亿玛在线,2024-04-26 00:00:00,-0.33,1894238669.21,-25208775.26,-8.82,22.8474380923,43.36,3.599009116548,0.941652537078,4.7221617589,None,None,不分配不转增,None
836347,先步信息,2024-04-24 00:00:00,0.31,122013751.2,12691555.49,10.31,9.7479953367,53.31,3.104982248342,0.580565301507,38.5512885125,None,None,10派0.50元(含税),None
836348,汇恒环保,2024-04-23 00:00:00,-0.45,109376292.3,-25501581.55,-16.63,42.1878362709,42.4367873565,2.457716152448,0.040534569056,7.9274121363,None,None,不分配不转增,None
836357,沛泽园林,2024-04-30 00:00:00,-0.11,19495412.84,-1092496.92,139.46,None,-14.51,0.067040042,-0.175398248,4.3769549124,None,None,不分配不转增,None
836362,奥智智能,2024-04-26 00:00:00,0.6,235279751.08,23865864.1,22.95,34.7590482434,46.43,2.66793759175,1.182710152,25.3495683187,None,None,不分配不转增,None
836364,太格股份,2024-04-24 00:00:00,0.01,3335821.7,121272.5,17.33,-14.5173520626,148.81,0.066517696413,-0.046703984252,45.6333586414,None,None,不分配不转增,None
836371,祥源科技,2024-04-16 00:00:00,0.1,44152199.55,1980648.58,4.14,-17.3769856852,-88.73,2.15480872,-0.047680829,60.6219477915,None,None,10派1.60元(含税),None
836374,武当旅游,2024-04-11 00:00:00,0.54,179188369.33,26834083.37,17.28,107.3549395917,-226.49,3.2326770718,1.2362398772,37.5044261194,None,None,"10派4.00元(含税,扣税后3.60元)",None
836378,创盛智能,2024-04-18 00:00:00,-0.51,245558759.08,-11294997.96,-47.17,-12.6702555632,-312.43,0.831487565885,-0.075979859142,10.4199106991,None,None,不分配不转增,None
836384,瑞真精机,2024-04-16 00:00:00,1.13,26915196.62,5666309.06,21.5,-7.7927840122,-33.58,5.395666098,1.700911378,45.1578809979,None,None,"10派10.20元(含税,扣税后9.18元)",None
836388,力姆泰克,2024-04-17 00:00:00,0.39,101011670.61,12582193.83,7.68,-30.4057679686,-62.09,5.060988401654,0.488669188419,39.7360573463,23.2864,-177.846,10派1.00元(含税),None
836389,新亚股份,2024-04-25 00:00:00,0.02,808148.27,77169.83,277.44,None,105.42,0.013279932,0.043618938,43.523352466,None,None,不分配不转增,None
836390,北科软件,2024-04-25 00:00:00,0.02,67136546.56,234160.48,0.82,15.0743866997,103.95,2.097611777663,-0.086918786001,45.8346243093,None,None,"10派1.00元(含税,扣税后0.90元)",None
836392,博为峰,2024-04-24 00:00:00,-0.16,263314681.02,-16354211.01,-12.3,-39.9662944841,-127.07,1.242135565242,-0.144243593018,39.7005792746,None,None,不分配不转增,None
836395,朗鸿科技,2024-03-12 00:00:00,0.49,116536662.41,45210093.9,20.96,3.0229099292,7.3,2.37375514668,0.525334027741,56.2159629813,19.8471,34.2553,"10转4股派2.80元(含税,扣税后2.52元)",电子元件
836399,汇春科技,2024-04-29 00:00:00,-0.28,199008818.6,-19080064.12,-5.24,0.794591435,-359.48,5.270977247542,-0.559400012526,26.7170330712,None,None,不分配不转增,None
836405,裕利智能,2024-04-26 00:00:00,0.18,446815379.39,16491994.61,13.08,-17.1439265122,238.16,1.436843228075,0.185704112847,24.7912444109,None,None,不分配不转增,None
836409,明峰检测,2024-04-12 00:00:00,0.34,101174000.8,21046970.27,21.2,12.9416119442,-0.99,1.926135551629,0.150451078121,42.0735154125,None,None,不分配不转增,None
836414,欧普泰,2024-04-22 00:00:00,0.5157,180045879.67,34385455.61,11.22,35.4193732876,17.92,4.674618469566,-0.423717100636,42.0384022388,-10.6928,-45.0139,10转2股派0.458904元(含税),专用设备
836415,首嘉智慧,2024-04-08 00:00:00,0.01,266476208.35,5568343.09,1.73,12.6345118714,121.33,0.817495737506,0.181474087582,11.681049694,None,None,不分配不转增,None
836417,万森生物,2024-04-19 00:00:00,-0.03,3289460.51,-521026.09,549.15,-69.2797571894,-161.97,0.032230411,-0.0740089425,49.7737277898,None,None,不分配不转增,None
836418,浙商企业,2024-04-26 00:00:00,0.1351,71678001.96,2219163.37,4.43,-17.0203368008,-85.29,3.113778622709,0.300849958334,13.850834759,None,None,不分配不转增,None
836419,万德股份,2024-04-19 00:00:00,0.73,581241824.41,54236670.01,14.88,4.4767276655,-2.2,5.692177905997,0.062564996451,20.1152629972,41.5173,66.6913,10派3.00元(含税),化学制品
836422,润普食品,2024-04-24 00:00:00,0.12,517746102.86,9908414.87,2.45,-20.0826589272,-86.53,4.814842537825,0.331194767543,10.7080776782,-4.2,-305.7881,"10派2.00元(含税,扣税后1.80元)",食品饮料
836432,益信通,2024-04-29 00:00:00,-0.12,2577439.3,-575586.58,-13.99,-77.8794205224,-411.09,0.765010086,-0.260051538,8.9801625978,None,None,不分配不转增,None
836433,大唐药业,2024-03-20 00:00:00,0.03,188252662.38,7927636.45,1.63,19.3902392273,-46.71,1.887102198822,-0.081635999234,71.4152978238,59.7355,77.7716,"10派0.80元(含税,扣税后0.72元)",中药
836437,瑞诚科技,2024-03-20 00:00:00,-0.47,599955826.2,-31752373.06,-15.21,31.7721597273,-409.5244965124,3.088050157692,-0.731150692692,10.1055458023,None,None,10派0.50元(含税),None
836439,聚能纳米,2024-04-18 00:00:00,0.32,9857703.22,2532014.3,16.69,-29.4840079576,-29.77,1.84583684375,0.3675920575,58.9180838617,None,None,"10派2.50元(含税,扣税后2.25元)",None
836440,浦士达,2024-04-24 00:00:00,0.18,218719217.01,6363592.7,6.87,-0.6889426097,-63.13,2.600227478857,-0.387837714857,14.7512556926,None,None,不分配不转增,None
836442,群智合,2024-04-22 00:00:00,-0.35,128680069.12,-6904280.26,-12.69,-40.1117875212,-266.28,2.547888005,-0.1809130565,14.6661017429,None,None,不分配不转增,None
836443,金盾科技,2024-04-26 00:00:00,0.01,58733162.57,554760.65,1.51,-11.0391236917,-75.36,0.998795487568,0.008301565676,28.1276453832,None,None,不分配不转增,None
836450,辅正药业,2024-04-26 00:00:00,0.05,85427021.95,1247726.5,2.48,-0.8701184129,-82.71,2.184257690758,-0.067597624743,80.0521393454,None,None,"10派2.30元(含税,扣税后2.07元)",None
836451,金鼎安全,2024-04-25 00:00:00,-0.1,92797356.2,-5726925.33,-6.24,-14.9532658818,28.29,1.624238776417,-0.051574913894,29.6909874249,None,None,不分配不转增,None
836452,四方博瑞,2024-03-29 00:00:00,0.48,57572182.77,9626841.81,33.94,6.7974517616,-13.79,1.581706745436,-0.127312338222,42.3229268505,None,None,"10送3.50股派0.75元(含税,扣税后0.325元)",None
836453,锐达科技,2024-04-23 00:00:00,0.0666,86671239.31,3394402.49,5.39,-7.4232059661,-29.12,1.220860582941,0.106401171373,37.4945494823,None,None,不分配不转增,None
836455,中溶科技,2024-03-28 00:00:00,0.26,986828138.57,31828022.45,5.37,58.1825022958,533.64,4.888947315717,0.472809863777,14.0289898118,None,None,不分配不转增,None
836456,南字科技,2024-04-26 00:00:00,0.08,341666728.21,4818051.5,5.17,6.6941275415,-130.73,1.593769594667,-0.348306922833,9.7700591758,None,None,不分配不转增,None
836459,赛威客,2024-04-10 00:00:00,0.33,365915697.34,6664778.46,30.36,137.8005253416,30.17,1.264238657,-2.063960204,6.0586716015,None,None,不分配不转增,None
836460,风云科技,2024-04-24 00:00:00,-0.16,132405732.23,-13108439.01,-19.52,23.9746952564,59.93,0.746008015559,0.082816593547,20.252351721,None,None,不分配不转增,None
836464,华成智云,2024-01-19 00:00:00,0.13,225665191.23,12698604.85,4.59,41.5780881629,-13.87,2.950713474301,0.646970618832,22.0840261311,None,None,不分配不转增,None
836468,普发动力,2024-04-26 00:00:00,0.12,129229393.62,7454076.23,8.16,11.28177003,4.28,1.57723491428,0.23977936836,16.206065906,None,None,不分配不转增,None
836472,正辰科技,2024-04-26 00:00:00,0.15,12011032.24,1476031.3,14.54,-52.9315993618,23.95,1.08921407,0.017755161,67.5085487074,None,None,不分配不转增,None
836475,华士食品,2024-04-24 00:00:00,2.49,8819425288.52,258079779.38,41.2,23.4486461082,52.99,6.292663982432,0.848517566313,5.3296037789,None,None,10送10股派20.00元(含税),None
836476,英联利农,2024-04-25 00:00:00,-0.03,21929310.62,-257167.83,-1.88,-20.6279355795,-144.02,1.352696315,1.116472961,23.149482845,None,None,不分配不转增,None
836477,元延医药,2024-04-29 00:00:00,0.04,32351361.18,3701371.07,7.97,115.1726387375,58934.26,0.585442177091,0.051061746303,41.1158513733,None,None,不分配不转增,None
836479,泰源环保,2024-04-29 00:00:00,0.8634,294748639.21,43728228,27.38,85.6427274775,161.85,3.551819273992,-0.501851342104,33.535476871,None,None,10派7.10元(含税),None
836482,京弘全,2024-03-18 00:00:00,-0.03,61769745.63,-1150556.51,-8.67,374.3095015575,90.83,0.368610954233,0.399789160755,38.2814771355,None,None,不分配不转增,None
836491,太极华保,2024-04-12 00:00:00,0.01,224912715.7,1174967.13,0.99,38.9010249929,105.04,0.84102632682,0.02732469342,22.7480415995,None,None,不分配不转增,None
836503,寰宇科技,2024-04-18 00:00:00,0.24,171929809.22,12120034.44,7.97,3.2485914949,123.61,3.1626408768,0.5385456868,26.6611806515,None,None,"10派3.00元(含税,扣税后2.70元)",None
836504,博迅生物,2024-03-15 00:00:00,0.72,142272377.62,26671397.05,20.03,-0.2852665392,0.99,4.454202272397,0.605641488608,41.0038564167,11.9702,164.9018,"10派2.00元(含税,扣税后1.80元)",仪器仪表
836507,纽迈分析,2024-04-26 00:00:00,0.4746,143122806.73,17086955.56,16.71,36.7974039755,67.15,2.826461774346,0.838115370225,59.6920179823,None,None,不分配不转增,None
836509,美家帮,2024-04-29 00:00:00,-0.01,1047576.79,-623404.25,-1.44,-15.9852441285,94.22,0.658750325833,-0.017829645833,96.8035794302,None,None,不分配不转增,None
836514,光华伟业,2024-04-08 00:00:00,0.96,440049365.2,55511116.62,26.31,28.0361942473,154.53,4.145074736464,0.346700315743,34.7540725347,3.2645,-100.0883,不分配不转增,None
836521,商客通,2024-04-12 00:00:00,1.82,186469096.27,76319501.92,47.53,-4.0568170779,-10,4.728041038408,1.757357488313,76.4160757468,-1.7788,-30.0903,"10派21.00元(含税,扣税后18.90元)",None
836523,航泰股份,2024-04-12 00:00:00,0.02,71272370.37,1111126.63,2.03,8.7719330549,-80.29,1.01943583111,-0.22749009599,44.2039400773,None,None,不分配不转增,None
836537,正润创服,2024-04-26 00:00:00,-0.28,26313191.86,-15205336.57,-66.52,98.0211431562,-20.9,0.279497142674,0.051071823829,-1.7864895772,None,None,不分配不转增,None
836545,广奕电子,2024-04-29 00:00:00,-0.19,83548103.49,-7519111.09,-130.34,-29.0982215907,-216.16,0.02279326225,0.01842914425,2.0926815535,None,None,不分配不转增,None
836547,无锡晶海,2024-04-22 00:00:00,1.14,389062366.11,53405601.2,15.47,0.6591013607,-17.01,9.408029897115,2.055538154968,32.7649875429,-7.8169,-84.7727,10转2股派3.00元(含税),化学制药
836550,凯诗风尚,2024-04-19 00:00:00,0.01,35598656.66,70919.72,1.03,25.2592848837,106.0327585356,0.925915430667,0.378113677333,19.427396646,None,None,不分配不转增,None
836552,博深科技,2024-04-24 00:00:00,0.26,120245566.53,14091440.65,8.15,-19.1296175323,-37.01,3.278623400219,0.287476410789,50.8456840234,None,None,10转0.50股,None
836556,威龙科技,2024-04-26 00:00:00,0.07,40955482.85,1659693.2,4.5,17.5788606037,51.45,1.497316951113,0.021706358903,29.2353199787,None,None,10派2.00元(含税),None
836557,圣敏传感,2024-04-22 00:00:00,0.37,44404351.38,11733113.72,19.82,57.0556907015,410.88,2.015086584444,0.583833492381,58.8022577259,None,None,不分配不转增,None
836560,科腾环保,2024-03-22 00:00:00,0.11,102976044.18,6792713.54,8.62,13.8848504989,-5.84,1.365312446662,-0.06534061719,23.1632174356,None,None,不分配不转增,None
836562,众拓联,2024-04-17 00:00:00,0.22,16454945.48,2461735.2,33.19,558.1978192,319.42,0.78625704,0.718592439091,49.263094611,None,None,不分配不转增,None
836572,万佳科技,2024-04-25 00:00:00,-0.24,3087387.58,-2892338.29,-25.07,-6.1439795328,-23.79,0.832490240099,-0.269016820132,57.3793929041,None,None,不分配不转增,None
836575,绿邦作物,2024-04-16 00:00:00,0.25,403535976.22,10560318.01,10.55,15.2533550459,-49.66,2.090205322014,-0.039269710199,14.0390520768,None,None,不分配不转增,None
836579,蓝天股份,2024-04-26 00:00:00,0.06,87078699.82,1670670.45,2.71,-24.2166656214,-52.94,2.144311192013,0.382796588916,22.6468822235,None,None,不分配不转增,None
836580,合缘生物,2024-04-22 00:00:00,-0.26,112836276.18,-12704652.19,-7.99,10.5777343379,-637.61,3.132504134235,0.328863594707,27.1564425355,None,None,不分配不转增,None
836584,六智信息,2024-04-18 00:00:00,-0.2,10039420.42,-2447030.21,-5.06,-8.2088141749,73.32,3.591982083333,-0.296454233333,61.3599711167,None,None,"10派2.00元(含税,扣税后1.80元)",None
836589,德利得,2024-04-23 00:00:00,0.0984,566149397.51,7032174.93,9.19,11.1503503643,290.26,1.112083509091,0.646177695524,6.5040621808,None,None,不分配不转增,None
836590,润东科技,2024-04-26 00:00:00,0.25,115440793.5,12916884.12,8.41,-54.4624603877,-65.13,3.019218582118,0.751316481209,20.2455172486,None,None,不分配不转增,None
836592,友声科技,2024-04-23 00:00:00,0.02,98103022.73,983249.39,1.82,-8.969110753,-90.95,1.085600748361,0.042002442701,34.4243448879,None,None,不分配不转增,None
836595,ST三茗,2024-04-24 00:00:00,-0.07,2303173.22,-1092380.34,None,-22.8379103282,43.67,-0.145901698,0.017143561333,81.5652137532,None,None,不分配不转增,None
836596,鲁新新材,2024-04-25 00:00:00,-0.88,296208993.54,-131338596.54,-55.24,-51.7419855393,-1257.8758777685,1.150942081533,0.539413455533,-13.8695035147,None,None,不分配不转增,None
836597,三尚传媒,2024-04-25 00:00:00,-0.23,7387043.89,-15593837.29,-8.06,-25.3978274813,46,2.731423425026,0.005616268346,-0.2694673309,None,None,不分配不转增,None
836602,中海通,2024-04-29 00:00:00,0.91,1441532249.8,30149138.82,12.56,-2.8710025344,8.22,7.724590656061,-1.241885364242,2.4515183635,None,None,10派2.00元(含税),None
836603,统一智能,2024-04-24 00:00:00,0.42,74725226.12,10419233.18,30.63,13.0759996496,3.11,1.44134973144,0.531933837323,30.6431144728,None,None,不分配不转增,None
836605,立达股份,2024-04-29 00:00:00,0.016,171277908.24,2175298.73,0.84,31.4711934534,-96.91,1.970198074374,-0.546084064633,23.2984077457,None,None,10派0.30元(含税),None
836609,新唐设计,2024-04-18 00:00:00,0.13,91833206.94,14849922.69,13.76,-55.06025992,183.68,1.045775202448,0.096481174977,12.9909076439,None,None,不分配不转增,None
836610,铠甲网络,2024-04-23 00:00:00,0.1,189890267.19,3460338.03,2.68,3.1485561349,-66.41,3.714277614926,0.512146853915,42.0216409618,None,None,不分配不转增,None
836613,强宏科技,2024-04-15 00:00:00,-0.22,7374582.26,-7728141.06,-37.91,-31.2947978984,-59.91,0.473801587957,0.007254557993,4.9335715187,None,None,不分配不转增,None
836618,哥俩好,2024-03-29 00:00:00,0.82,223264248.66,44965404.49,21.91,20.6783731871,2387.55,4.111118687455,0.070363050727,22.4007680899,None,None,不分配不转增,None
